USER_ID,VARIANT_NAME, REVENUE 
9376,control,0.00
7311,variant,0.00
8444,control,0.00
2039,control,0.00
5798,variant,0.00
3505,variant,0.00
9412,variant,0.00
3453,control,0.00
9956,control,0.00
818,variant,0.00
9339,variant,0.00
7094,variant,0.00
6252,variant,0.00
354,control,0.00
2169,variant,0.00
5205,control,0.00
4327,variant,0.00
3208,control,0.00
3330,control,0.00
3399,variant,0.00
8817,control,0.00
3493,control,0.00
1975,variant,0.00
2444,control,0.00
5891,variant,0.00
500,control,0.00
4923,control,0.00
2719,variant,0.00
2717,control,0.00
6798,variant,0.00
2000,control,0.00
5638,control,0.00
7547,control,0.00
7248,variant,0.00
4916,control,0.00
7708,variant,0.00
7723,control,0.00
5549,variant,0.00
5254,control,0.00
5687,variant,0.00
1959,control,0.00
8643,variant,0.00
4627,control,0.00
2228,control,0.00
5361,control,0.00
5321,control,0.00
5260,variant,0.00
2429,control,0.00
3785,variant,0.00
6238,control,0.00
7006,control,0.00
4197,variant,0.00
3266,control,0.00
248,control,0.00
9273,control,0.00
2237,variant,0.00
2518,control,0.00
2934,variant,0.00
9348,control,0.00
7407,variant,0.00
1913,variant,0.00
3795,control,0.00
4256,control,0.00
1379,control,0.00
1422,variant,0.00
9833,control,0.00
9467,control,0.00
7206,variant,57.46
4751,control,0.00
2887,control,0.00
5588,control,0.00
5695,variant,0.00
574,control,0.00
3148,control,0.00
9257,control,0.00
727,variant,0.00
1342,control,0.00
7008,control,0.00
8570,control,0.00
9699,control,0.00
5408,variant,0.00
2518,control,0.00
6513,variant,0.00
7446,variant,0.00
1632,variant,0.00
4976,control,0.00
4657,variant,0.00
8092,variant,0.00
4344,variant,0.00
7190,control,0.00
5026,variant,0.00
7896,variant,0.00
7169,control,0.00
7601,variant,0.00
4067,variant,0.00
5858,variant,0.00
5469,variant,0.00
2699,control,0.00
3493,variant,0.00
1816,variant,0.00
4939,variant,0.00
6149,variant,0.00
1052,variant,0.00
3286,variant,0.00
1511,variant,0.00
4647,control,0.00
1243,variant,0.00
9748,control,0.00
8853,control,0.00
4322,control,0.00
4525,control,0.00
7381,control,0.00
5204,control,0.00
3126,control,0.00
2372,control,0.00
5701,control,0.00
2789,variant,0.00
1231,variant,0.00
7358,variant,0.00
208,control,0.00
4018,variant,0.00
291,variant,0.00
871,control,0.00
7977,variant,0.00
8832,variant,0.00
1473,variant,0.00
6833,control,0.00
4864,variant,0.00
7766,variant,0.00
1736,variant,0.00
4696,variant,0.00
8262,control,0.00
861,control,0.00
5415,control,0.00
716,variant,0.00
5244,variant,0.00
8816,variant,0.00
8122,control,0.00
6189,control,0.00
2101,control,0.00
7319,variant,0.00
7987,control,0.00
1105,variant,0.00
5189,control,0.00
6134,variant,0.00
6,variant,0.00
1592,variant,0.00
8442,variant,0.00
1254,control,0.00
1617,control,0.00
4853,variant,0.00
3872,variant,0.00
3740,variant,0.00
7958,variant,0.00
1605,variant,0.00
7119,variant,0.00
8321,variant,0.00
4169,variant,0.00
4744,variant,0.00
5241,control,0.00
4770,control,0.00
1337,control,0.00
7121,variant,0.00
9671,variant,0.00
8093,control,0.00
1208,control,0.00
1656,variant,0.00
2447,control,0.00
4563,control,0.00
2721,variant,0.00
6220,variant,0.00
882,variant,0.00
6617,control,0.00
6559,variant,0.00
1694,variant,0.00
3011,control,0.00
9523,control,0.00
2623,control,0.00
6198,variant,0.00
7497,variant,0.00
8935,control,0.00
5425,variant,0.00
1739,control,0.00
4931,control,0.00
3879,control,0.00
9737,variant,0.00
2100,control,0.00
2761,control,0.00
4476,control,0.00
2445,variant,0.00
8098,variant,0.00
3425,variant,0.00
8931,control,0.00
5414,control,0.00
5699,variant,0.00
4278,control,0.00
3403,variant,0.00
3364,variant,0.00
7554,variant,0.00
9471,variant,0.00
7513,variant,0.00
6389,control,0.00
2251,variant,0.00
1474,control,0.00
9880,variant,0.00
1711,variant,0.00
8922,control,0.00
9300,variant,0.00
2152,control,0.00
7622,variant,0.00
7638,control,0.00
1685,variant,0.00
3812,control,0.00
9072,variant,0.00
2534,control,0.00
4729,control,0.00
3235,control,0.00
9762,control,0.00
3545,variant,0.00
984,variant,0.00
9637,variant,0.00
2308,variant,0.00
8432,variant,0.00
1147,variant,0.00
6654,variant,0.00
7350,variant,0.00
1834,variant,0.00
9371,variant,0.00
678,variant,0.00
4041,control,0.00
1468,control,0.00
5914,variant,0.00
266,control,0.00
4063,control,0.00
7684,control,0.00
9196,variant,0.00
820,control,0.00
3178,control,0.00
1744,variant,0.00
763,control,0.00
4411,variant,0.00
2414,variant,0.00
8032,control,0.00
2713,variant,0.00
1230,control,0.00
499,control,0.00
2136,variant,0.00
2283,variant,0.00
6216,variant,0.00
7871,control,0.00
3906,control,0.00
816,control,0.00
7607,control,0.00
6603,control,0.00
2551,variant,0.00
7920,variant,0.00
9741,control,0.00
2721,variant,0.00
2191,variant,0.00
2184,variant,0.00
1211,variant,0.00
1336,control,0.00
9171,variant,0.00
1358,control,0.00
4416,control,0.00
5495,control,0.00
900,variant,0.00
2386,variant,0.00
3886,control,0.00
1543,variant,0.00
3983,control,0.00
6915,variant,0.00
1371,control,0.00
6333,variant,0.00
8065,control,0.00
4979,variant,0.00
7416,variant,0.00
8755,control,0.00
7017,variant,0.00
5128,control,0.00
578,variant,0.00
923,control,0.00
6136,control,0.00
725,control,0.00
8564,control,0.00
8565,control,0.00
3283,control,0.00
6292,control,0.00
8869,control,0.00
6614,control,0.00
8267,control,0.00
4622,variant,0.00
572,control,0.00
377,control,0.00
1714,variant,0.00
571,variant,0.00
8260,control,0.00
5614,variant,0.00
265,variant,0.00
7518,control,0.00
9321,variant,0.00
110,variant,0.00
1072,variant,0.00
5086,control,0.00
4283,variant,0.00
1182,variant,0.00
322,control,0.00
6736,variant,0.00
3864,control,0.00
1677,control,0.00
9612,variant,0.00
1770,control,0.00
5097,control,0.00
1337,variant,0.00
9119,variant,0.00
1196,variant,0.00
8700,variant,0.00
4909,variant,0.00
845,control,0.00
5690,control,0.00
4585,control,0.00
1335,variant,0.00
3269,control,0.00
3341,control,0.00
8369,variant,0.00
5677,variant,0.00
6638,variant,0.00
7091,variant,0.00
1655,variant,0.00
3638,variant,0.00
7304,variant,0.00
2913,control,0.00
6289,variant,0.00
3793,control,0.00
7786,variant,0.00
36,variant,0.00
2120,variant,0.00
2187,control,0.00
9017,control,0.00
8657,variant,0.00
4159,control,0.00
4194,control,0.00
5755,variant,0.00
1887,variant,0.00
3217,variant,0.00
6669,control,0.00
1330,control,0.00
135,variant,0.00
350,variant,0.00
1913,control,0.00
2958,control,0.00
1746,control,0.00
5771,variant,0.00
8842,variant,0.00
9908,control,0.00
4454,control,0.00
7623,control,0.00
2634,variant,0.00
1190,control,0.00
287,control,0.00
2774,variant,0.00
3477,variant,0.00
7763,variant,0.00
6881,control,0.00
1003,control,0.00
8359,variant,0.00
3289,variant,0.00
9865,control,0.00
9940,control,0.00
2060,variant,0.00
1190,variant,0.00
2913,variant,0.00
9446,control,0.00
2428,variant,0.00
56,variant,36192.00
3246,control,0.00
1491,control,0.00
9475,control,0.00
9450,variant,0.00
5515,control,0.00
719,control,0.00
4128,control,0.00
539,variant,0.00
1587,control,0.00
6186,variant,0.00
5873,control,0.00
5136,control,0.00
8268,control,0.00
4298,control,0.00
8228,control,0.00
7724,control,0.00
5596,variant,0.00
3269,control,0.00
5448,control,0.00
7098,control,0.00
8977,variant,0.00
1217,variant,0.00
5652,control,0.00
6280,variant,0.00
5136,control,0.00
832,variant,0.00
60,control,0.00
9074,variant,0.00
7477,variant,0.00
1809,control,0.00
263,control,0.00
6439,variant,0.00
5648,control,0.00
3337,variant,0.00
9089,variant,0.00
4735,variant,0.00
7729,variant,0.00
6178,variant,0.00
976,variant,0.00
6087,variant,0.00
8452,control,0.00
9784,control,0.00
668,variant,0.00
7801,control,0.00
9470,control,0.00
8516,control,0.00
1157,control,0.00
6006,variant,0.00
5234,control,0.00
2056,control,0.00
6645,variant,0.00
2287,control,0.00
1454,variant,0.00
4749,control,0.00
1980,control,0.00
3605,control,0.00
8065,variant,0.00
8993,control,0.00
1340,control,0.00
7579,control,0.00
1751,control,0.00
2691,variant,0.00
8603,control,0.00
2510,variant,0.00
3029,control,0.00
1782,control,0.00
596,variant,0.00
4193,control,0.00
854,control,0.00
2947,control,0.00
8801,variant,0.00
4972,control,0.00
4561,control,0.00
1097,variant,0.00
7902,control,0.00
658,control,0.00
7773,control,0.00
124,control,0.00
8772,variant,0.00
8605,variant,0.00
1002,control,0.00
3204,variant,0.00
1776,variant,0.00
9895,control,0.00
7480,control,0.00
7731,variant,0.00
8469,variant,0.00
4392,variant,0.00
3235,variant,0.00
2815,control,0.00
3450,control,0.00
9366,variant,0.00
6914,control,0.00
3820,variant,0.00
5143,variant,0.00
1621,variant,0.00
9413,variant,0.00
5804,variant,0.00
1410,control,0.00
8910,control,0.00
8170,control,0.00
4470,control,0.00
2786,control,0.00
3292,control,0.00
1282,variant,0.00
9867,control,0.00
1046,variant,0.00
2610,control,0.00
3885,variant,0.00
34,control,0.00
6067,control,0.00
2703,variant,0.00
1074,variant,0.00
892,control,0.00
9588,variant,0.00
8194,control,0.00
7171,variant,0.00
4282,control,0.00
2502,control,0.00
2884,variant,0.00
86,variant,0.00
8275,variant,0.00
1339,variant,0.00
5721,variant,0.00
8165,variant,0.00
3097,control,0.00
7815,control,0.00
4670,control,0.00
4717,variant,0.00
7185,control,0.00
7240,variant,0.00
1514,variant,0.00
4942,control,0.00
7539,control,0.00
1202,control,0.00
3777,control,0.00
4057,control,0.00
351,control,0.00
5025,variant,0.00
3437,control,0.00
7362,control,0.00
9802,variant,0.00
1695,control,0.00
3620,control,0.00
3324,control,0.00
3669,control,0.00
5692,control,0.00
4543,control,0.00
2734,control,0.00
9384,control,0.00
7002,control,0.00
6645,variant,0.00
9284,control,0.00
5691,variant,0.00
6833,control,0.00
5013,variant,0.00
1362,control,0.00
7975,variant,0.00
1252,control,46023.00
6288,control,0.00
8518,control,0.00
9578,variant,0.00
7354,control,0.00
9973,control,0.00
9591,control,0.00
526,variant,0.00
721,control,0.00
8591,control,0.00
6195,variant,0.00
7336,variant,0.00
1900,variant,0.00
3630,control,0.00
1360,control,0.00
3473,control,0.00
5403,variant,0.00
1983,control,0.00
6724,control,0.00
5974,control,0.00
1033,variant,0.00
5900,control,12936.00
4918,control,35886.00
3632,control,0.00
7559,control,0.00
8016,control,0.00
3575,control,0.00
3249,control,0.00
3807,control,0.00
2049,variant,0.00
4471,variant,0.00
8999,control,0.00
6861,control,0.00
6353,variant,0.00
3152,variant,0.00
850,variant,0.00
7882,variant,0.00
1798,variant,0.00
6177,variant,0.00
2497,control,0.00
2246,variant,0.00
9354,control,0.00
9064,variant,0.00
1818,variant,0.00
9826,control,0.00
2166,control,0.00
6955,control,0.00
9602,control,0.00
7172,variant,0.00
7048,control,0.00
6000,control,0.00
3295,variant,0.00
3925,control,0.00
6682,control,0.00
6345,control,0.00
403,control,0.00
6997,control,0.00
3729,variant,0.00
9396,control,0.00
7186,control,0.00
2166,control,29.32
6123,variant,0.00
9883,variant,0.00
7471,control,0.00
8566,control,0.00
6484,control,0.00
1661,control,0.00
6590,variant,0.00
6195,control,0.00
5927,control,0.00
813,variant,0.00
5541,variant,0.00
5430,control,0.00
4192,control,0.00
6987,control,0.00
9109,control,0.00
4504,control,0.00
7705,control,0.00
1180,variant,0.00
1743,control,0.00
6518,variant,0.00
3493,variant,0.00
6758,control,0.00
5804,control,0.00
8887,variant,0.00
5333,variant,0.00
8173,control,0.00
6657,control,0.00
7662,variant,0.00
7803,variant,0.00
9408,control,0.00
5703,control,0.00
3766,control,0.00
3218,variant,0.00
7424,control,0.00
4448,control,0.00
8285,variant,0.00
6069,variant,0.00
7405,variant,0.00
5179,variant,0.00
4093,control,0.00
9870,variant,0.00
9606,variant,0.00
2600,control,0.00
1376,variant,0.00
2444,variant,0.00
343,variant,0.00
4412,variant,0.00
3892,variant,0.00
1291,variant,0.00
5474,variant,0.00
5367,variant,0.00
162,variant,0.00
3690,control,0.00
7990,control,0.00
11,control,0.00
8698,variant,0.00
2013,control,0.00
1033,control,0.00
932,variant,44986.00
8432,control,0.00
9465,variant,0.00
5324,control,0.00
4554,control,0.00
5409,variant,0.00
6232,variant,0.00
3993,variant,0.00
7675,control,0.00
2210,variant,0.00
4337,control,0.00
5393,variant,0.00
6802,control,0.00
7600,control,0.00
7018,variant,0.00
5923,control,0.00
5141,variant,0.00
2324,variant,0.00
1426,variant,0.00
3145,variant,0.00
7983,control,0.00
3256,control,0.00
2401,variant,0.00
2571,control,0.00
2937,variant,0.00
8430,control,0.00
7197,control,0.00
9430,variant,0.00
2426,variant,0.00
7333,variant,0.00
7485,variant,0.00
3723,variant,0.00
1917,variant,0.00
2873,variant,0.00
2381,control,0.00
893,control,0.00
3829,variant,0.00
2798,variant,0.00
8999,variant,0.00
8144,control,0.00
4875,control,0.00
2584,control,0.00
6150,control,0.00
4535,variant,0.00
7390,variant,0.00
3929,control,0.00
8581,control,0.00
7051,control,0.00
8876,variant,0.00
3277,variant,0.00
9412,control,0.00
3982,control,0.00
2446,variant,0.00
9526,variant,0.04
4874,variant,0.00
9298,control,0.00
4132,variant,0.00
6700,control,0.00
5328,variant,0.00
5137,variant,0.00
961,control,0.00
6085,control,0.00
8185,variant,0.00
4680,control,0.00
6377,control,0.00
6704,variant,0.00
4344,control,0.00
6205,variant,0.00
3232,control,0.00
9290,control,0.00
7588,control,0.00
3082,control,0.00
2629,control,0.00
2073,control,0.00
3797,variant,35916.00
7958,control,0.00
9284,control,0.00
7088,control,0.00
6518,variant,0.00
3920,variant,0.00
9418,control,0.00
66,variant,0.00
656,variant,0.00
3064,control,0.00
3557,variant,0.00
8719,variant,0.00
2671,variant,0.00
6881,control,0.00
9123,control,0.00
5732,variant,0.00
5265,control,0.00
1242,control,0.00
6879,control,0.00
9391,control,0.00
5990,variant,0.00
601,control,0.00
1216,control,0.00
5747,variant,0.00
8848,variant,0.00
1204,control,0.00
666,variant,0.00
3563,control,0.00
8198,variant,0.00
7690,variant,0.00
5920,control,0.00
4165,control,0.00
6647,control,0.00
6107,control,0.00
598,control,0.00
6094,variant,0.00
9152,variant,0.00
8027,variant,0.00
851,control,0.00
8960,variant,0.00
8977,control,0.00
8747,variant,0.00
1858,variant,0.00
1387,control,0.00
1555,variant,0.00
6844,variant,0.00
3318,control,0.00
3409,variant,0.00
8696,variant,0.00
7908,variant,0.00
3198,control,0.00
1723,control,0.00
8604,variant,0.00
1978,control,0.00
7066,control,0.00
2516,control,0.00
3468,variant,0.00
4000,variant,0.00
1413,variant,0.00
7749,control,0.00
6728,control,0.00
8373,control,0.00
8481,variant,0.00
1770,control,0.00
9192,variant,0.00
5314,variant,0.00
1726,variant,0.00
2114,control,0.00
6213,control,0.00
8927,variant,0.06
5305,variant,0.00
1967,control,0.00
8047,control,0.00
403,variant,36161.00
5418,control,0.00
668,variant,0.00
8489,variant,0.00
1810,variant,0.00
34,control,0.00
779,variant,0.00
4018,control,0.00
5861,control,0.00
4608,control,0.00
3395,control,0.00
7238,control,0.00
3509,control,0.00
8038,variant,0.00
591,variant,0.00
3393,variant,0.00
4209,control,19025.00
2427,control,0.00
4302,control,0.00
335,control,0.00
6926,control,0.00
8783,variant,0.00
6996,control,0.00
5365,variant,0.00
7403,control,0.00
4407,control,0.00
3061,variant,0.00
2173,variant,0.00
8440,control,0.00
4161,control,0.00
7131,variant,0.00
9942,variant,45717.00
6384,control,0.00
4764,control,0.00
7862,control,0.00
3505,control,0.00
1294,variant,0.00
4039,variant,0.00
7816,control,0.00
9941,control,0.00
7742,control,0.00
9694,variant,0.00
64,variant,0.00
475,variant,0.00
3512,variant,0.00
7238,control,0.00
9940,control,0.00
5833,control,0.00
8380,control,0.00
6819,variant,0.00
4352,variant,0.00
1896,variant,0.00
4549,control,0.00
8186,variant,0.00
7823,control,0.00
3308,variant,0.00
9990,variant,0.00
9572,control,0.00
6196,variant,0.00
9181,variant,0.00
9023,control,0.00
8206,control,0.00
9784,control,0.00
8359,control,0.00
1712,variant,0.00
2490,variant,0.00
4936,variant,0.00
1600,control,0.00
7630,variant,0.00
6710,control,0.00
4070,control,0.00
7727,control,0.00
5967,control,0.00
1009,control,0.00
18,control,0.00
1540,control,0.00
3619,variant,0.00
8243,variant,0.00
1596,variant,0.00
3940,variant,0.00
7433,control,0.00
6310,variant,0.00
2750,control,0.00
4922,control,0.00
5263,variant,0.00
8629,variant,0.00
7197,variant,0.00
813,control,0.00
7087,variant,0.00
3128,variant,0.00
3515,control,0.00
6758,control,0.00
883,control,0.00
7705,variant,0.00
5485,variant,0.00
3140,variant,0.00
8653,control,0.00
5878,variant,0.00
7609,control,0.00
3209,control,0.00
6432,control,0.00
1025,variant,0.00
5656,variant,0.00
5569,variant,0.00
8433,control,0.00
7999,variant,0.00
1883,control,12145.00
6519,control,0.00
9685,variant,0.00
2215,control,0.00
7545,control,0.00
5137,variant,0.00
2769,control,0.00
2410,variant,0.00
9445,control,0.00
3457,control,0.00
1116,variant,0.00
4152,variant,0.00
1603,control,0.00
8917,variant,0.00
2099,variant,0.00
2575,control,0.00
9470,control,0.00
1930,variant,0.00
1854,variant,0.00
8419,variant,0.00
4736,variant,0.00
1158,control,0.00
6598,variant,0.00
4959,variant,0.00
6425,variant,0.00
42,control,0.00
1191,control,0.00
1515,control,0.00
323,variant,0.00
1137,control,0.00
8543,control,0.00
4436,control,0.00
8530,control,0.00
8480,control,0.00
5955,control,0.00
2483,variant,0.00
8848,control,0.00
5818,control,0.00
152,variant,0.00
5570,variant,0.00
1606,control,0.00
5449,control,0.00
9381,control,0.00
8664,control,0.00
6534,control,0.00
9920,control,0.00
5597,variant,0.00
1179,control,0.00
2412,control,0.00
8575,control,0.00
1732,control,0.00
4134,variant,0.00
3983,variant,0.00
5772,control,0.00
2884,control,0.00
6599,variant,0.00
6520,control,0.00
9820,variant,0.00
7117,variant,0.00
2628,variant,0.00
1180,control,0.00
5534,control,0.00
4436,control,0.00
3424,control,0.00
3053,control,0.00
7856,variant,0.00
5518,control,0.00
5290,variant,0.00
9780,variant,0.00
2354,variant,0.00
1271,control,0.00
2848,control,0.00
9015,control,0.00
5474,variant,0.00
2621,variant,0.00
930,variant,0.00
2423,variant,0.00
5799,control,0.00
6237,control,0.00
8145,control,0.00
7581,control,0.00
4474,control,0.00
4441,control,0.00
6895,control,0.00
8410,control,0.00
7629,control,0.00
1758,control,0.00
8578,variant,0.00
5940,variant,0.00
7278,control,0.00
9942,control,0.00
2835,variant,0.00
1873,control,0.00
7216,variant,0.00
2341,control,0.00
4089,control,0.00
356,variant,0.00
2863,control,0.00
4600,control,0.00
6169,control,0.00
7168,variant,0.00
6579,variant,0.00
5623,variant,0.00
997,variant,0.00
8105,control,0.00
8463,variant,0.00
5614,control,0.00
2595,variant,0.00
5714,variant,0.00
3054,variant,0.00
3136,control,0.00
4213,control,0.00
3088,control,0.00
8158,variant,0.00
8322,variant,0.00
4009,variant,0.00
8872,variant,0.00
151,variant,0.00
5111,variant,0.00
1676,variant,0.00
8732,control,0.00
1970,control,0.00
6372,control,0.00
418,variant,0.00
370,control,0.00
6579,variant,0.00
1811,control,0.00
8957,variant,0.00
4948,variant,0.00
5701,control,0.00
3540,control,0.00
7849,control,0.00
58,control,0.00
1446,control,0.00
3927,variant,0.00
4062,variant,0.00
3971,variant,0.00
387,variant,0.00
7427,control,0.00
1232,variant,0.00
5448,variant,0.00
5231,variant,0.00
253,control,0.00
3150,variant,0.00
7623,control,0.00
7123,control,0.00
2686,variant,0.00
9099,variant,0.00
5989,control,0.00
5046,variant,0.00
8844,control,0.00
960,variant,0.00
4350,variant,0.00
8014,control,0.00
9526,variant,0.00
6051,control,0.00
1537,control,0.00
1652,variant,0.00
8733,control,0.00
5585,variant,0.00
2130,variant,0.00
2123,variant,0.00
6473,variant,0.00
5092,variant,0.00
227,variant,0.00
7808,variant,0.00
7676,control,0.00
1660,control,0.00
9100,control,0.00
2318,variant,0.00
3208,variant,0.00
3401,control,0.00
5454,control,0.00
5467,variant,0.00
9334,variant,0.00
2387,control,0.00
3545,control,0.00
3346,variant,0.00
2039,variant,0.00
6018,variant,0.00
2792,control,0.00
7855,variant,0.00
8835,variant,0.00
8597,variant,0.00
6494,control,0.00
328,variant,0.00
8510,control,0.00
4119,control,0.00
3832,control,0.00
2080,variant,0.00
7929,variant,0.00
9767,variant,0.00
7894,control,0.00
2406,variant,0.00
6112,variant,0.00
573,control,0.00
124,control,0.00
595,control,0.00
4054,control,0.00
371,variant,0.00
546,variant,0.00
2880,variant,0.00
8531,variant,0.00
9983,variant,0.00
7550,control,0.00
6711,variant,0.00
5792,variant,0.00
7188,control,0.00
8587,variant,0.00
4755,control,0.00
5900,control,0.00
5859,variant,0.00
4962,variant,0.00
2160,control,0.00
8998,control,0.00
2276,control,0.00
9556,control,0.00
6482,variant,0.00
670,variant,0.00
9739,control,0.00
5785,control,0.00
2370,variant,0.00
1729,control,0.00
6025,variant,0.00
8390,control,0.00
4557,control,0.00
5113,variant,0.00
9692,control,0.00
9304,control,0.00
3172,control,0.00
2340,variant,0.00
7322,control,0.00
6565,variant,0.00
8124,control,0.00
9209,variant,0.00
5603,control,0.00
2330,variant,0.00
1235,control,0.00
4751,variant,0.00
2657,variant,0.00
3482,control,0.00
9280,control,0.00
7017,control,0.00
9877,variant,0.00
7753,variant,0.00
5125,variant,0.00
9084,control,0.00
2087,variant,0.00
248,control,0.00
1258,variant,0.00
7826,variant,0.00
730,control,0.00
829,variant,0.00
1818,control,0.00
9463,control,0.00
473,variant,0.00
9033,variant,0.00
5725,control,0.00
5317,control,0.00
3217,variant,0.00
9945,control,0.00
9282,variant,0.00
6722,control,0.00
9979,control,0.00
2527,variant,0.00
2533,variant,0.00
8292,control,0.00
3095,control,0.00
7347,variant,0.00
7636,control,0.00
7511,control,0.00
1185,control,0.00
5888,control,0.00
3102,variant,0.00
646,control,0.00
4734,control,0.00
570,variant,0.00
2164,variant,0.00
6806,control,0.00
6145,variant,0.00
2752,variant,0.00
4255,control,0.00
829,control,0.00
836,variant,0.00
4069,control,0.00
7337,control,0.00
9714,variant,0.00
1418,variant,0.00
881,control,0.00
1299,control,0.00
6164,variant,0.00
3555,variant,0.00
3928,variant,0.00
7947,control,0.00
4098,control,0.00
9478,control,0.00
7939,variant,0.00
1747,control,0.00
4774,variant,0.00
1075,control,0.00
2443,variant,0.00
1918,control,0.00
9299,control,0.00
6108,control,0.00
255,control,0.00
238,variant,0.00
8340,control,0.00
4347,control,0.00
3615,control,0.00
3396,control,0.00
5667,variant,0.00
4774,variant,0.00
6183,variant,0.00
9794,control,0.00
5686,control,0.00
8198,variant,0.00
3314,control,0.00
3389,variant,0.00
3339,control,0.00
7722,control,0.00
7001,control,0.00
6320,variant,0.00
6310,variant,0.00
6073,control,0.00
1367,control,0.00
2891,variant,0.00
7687,control,0.00
8045,variant,0.00
4628,variant,0.00
8845,control,0.00
64,control,0.00
9006,control,0.00
7207,variant,0.00
1467,variant,0.00
3699,control,45717.00
5315,variant,0.00
1817,control,0.00
8970,variant,0.00
5592,variant,0.00
4699,variant,0.00
395,control,0.00
4032,control,0.00
2613,variant,0.00
7209,control,0.00
4634,variant,0.00
7900,control,0.00
6008,control,0.00
3528,variant,0.00
9679,variant,0.00
3557,variant,0.00
9498,variant,0.00
7716,variant,0.00
1370,variant,0.00
8156,variant,0.00
7518,control,0.00
2424,variant,0.00
1726,control,0.00
335,variant,0.00
7157,variant,0.02
2466,control,0.00
5256,variant,0.00
8536,variant,0.00
2987,variant,0.00
4778,variant,0.00
6997,control,0.00
5774,control,0.00
1223,variant,0.00
7891,control,0.00
7710,control,0.00
6414,variant,0.00
1987,control,0.00
3623,variant,0.00
6138,control,0.00
4510,variant,0.00
3340,control,0.00
8919,control,0.00
7794,variant,0.00
6015,control,0.00
1075,variant,0.00
7349,variant,0.00
598,variant,0.00
6615,variant,0.00
6601,variant,0.00
2348,control,0.00
9127,control,0.00
4370,variant,0.00
558,variant,0.00
7722,control,0.00
1595,control,0.00
9644,variant,0.00
2018,control,0.00
9002,variant,0.00
5537,variant,0.00
2765,variant,0.00
5670,variant,0.00
8131,variant,0.00
9949,control,0.00
8168,variant,0.00
5990,control,0.00
7477,control,0.00
4086,control,0.00
4671,control,0.00
7925,variant,0.00
9036,variant,0.00
4086,control,0.00
5264,variant,0.00
256,control,0.00
8392,control,0.00
3620,control,0.00
3867,variant,0.00
6315,control,0.00
1059,control,0.00
8359,variant,0.00
2447,control,0.00
550,variant,0.00
809,variant,0.00
4963,control,0.00
2231,control,0.00
9340,control,0.00
9158,variant,0.00
7660,variant,0.00
7027,variant,0.00
9095,control,0.00
1060,variant,0.00
7613,control,0.00
7576,control,0.00
4196,control,0.00
8244,variant,0.00
6528,control,0.00
1719,control,0.00
5780,variant,0.00
478,control,0.00
2803,variant,44927.00
9318,variant,0.00
5710,variant,0.00
9490,variant,0.00
2424,variant,0.00
98,control,0.00
6308,control,0.00
8339,control,0.00
4860,control,0.00
10000,control,0.00
140,variant,0.00
8028,control,0.00
4378,control,0.00
9255,variant,0.00
1481,variant,0.00
959,control,0.00
104,control,0.00
5875,variant,0.00
7098,control,0.00
3424,control,0.00
8514,variant,0.00
8924,variant,0.00
5703,variant,0.00
9979,variant,0.00
9723,variant,0.00
881,variant,0.00
3807,control,0.00
3752,control,0.00
6807,variant,0.00
548,variant,0.00
4816,variant,0.00
9778,control,0.00
4681,variant,0.00
4217,variant,0.00
1754,control,0.00
8781,control,0.00
7333,variant,0.00
5075,control,0.00
4803,control,0.00
2115,variant,0.00
4641,variant,0.00
1055,control,0.00
9694,variant,0.00
7265,variant,0.00
9743,control,0.00
576,control,0.00
9059,control,0.00
7378,variant,0.00
156,variant,0.00
8774,variant,0.00
5345,control,0.00
8141,control,0.00
920,control,0.00
4296,control,0.00
7187,variant,0.00
4100,variant,0.00
8059,variant,0.00
7933,variant,0.00
10000,variant,0.00
4060,variant,0.00
4295,control,0.00
7047,control,0.00
4385,control,0.00
7913,variant,0.00
1419,variant,0.00
6591,control,0.00
7546,variant,0.00
4302,control,0.00
6605,control,0.00
8220,variant,0.00
8516,control,0.00
8616,variant,0.00
5077,control,0.00
8274,variant,0.00
5221,variant,0.00
5897,variant,0.00
6583,control,0.00
6924,variant,0.00
7508,control,0.00
5585,variant,0.00
5138,control,0.00
4764,variant,0.00
1752,control,0.00
3256,variant,0.00
887,control,0.00
2017,control,0.00
1134,control,0.00
3568,control,0.00
8805,variant,0.00
6675,variant,0.00
8014,control,0.00
3796,control,0.00
7984,variant,0.00
6910,variant,0.00
5624,variant,0.00
7643,variant,0.00
5863,variant,0.00
6759,variant,0.00
7351,variant,0.00
168,variant,0.00
2566,control,0.00
5087,control,0.00
4836,variant,0.00
3618,variant,0.00
5069,variant,0.00
4806,control,0.00
2734,control,0.00
1973,control,45121.00
454,control,0.00
6164,control,0.00
2888,variant,0.00
4272,control,0.00
1866,variant,0.00
6213,variant,0.00
633,variant,0.00
6807,variant,0.00
5113,control,0.00
3571,variant,0.00
9725,variant,0.00
1480,control,0.00
6993,variant,0.00
9448,variant,0.00
9430,control,0.00
4160,variant,0.00
2512,variant,0.00
3056,variant,0.00
8536,variant,46478.00
601,control,0.00
8318,control,0.00
4919,variant,0.00
9152,variant,0.00
522,control,0.00
77,variant,0.00
4330,control,0.00
9190,control,0.00
9459,control,0.00
2186,variant,0.00
2364,variant,0.00
6801,variant,0.00
8613,variant,0.00
5211,control,0.00
512,control,0.00
3538,control,0.00
8396,variant,0.00
3099,control,0.00
7835,variant,0.00
1725,variant,0.00
9412,control,0.00
5789,variant,0.00
